4006,4305
1644,3399
1260,898
4992,2414
4531,652
4282,178
4570,2530
4927,4244
2085,2085
1306,2757
2169,2985
1638,1861
3575,1588
3244,1785
4403,3206
4105,870
453,4042
1517,1495
4704,650
521,4519
275,4634
4904,1684
915,919
3659,3265
3387,1980
3579,3270
2207,2031
4972,3316
777,1490
2334,1373
3424,1641
2012,160
3202,793
3083,1615
2569,77
980,2844
571,207
1842,4357
1747,193
3506,2354
3963,1924
4807,4501
704,3604
1816,3077
3035,2240
2802,1253
2198,4662
3489,4621
49,3934
4681,4769
856,3167
4950,4579
4477,2217
2532,2732
2149,4404
580,4314
2283,1401
3864,1410
361,3994
3746,4014
3960,1711
2913,3472
2230,3921
474,4039
347,842
2226,3274
4846,2866
1101,1949
1648,2644
317,3294
830,2746
3913,517
4483,1214
2449,1943
743,341
3,3520
3225,3413
3179,2311
4448,4160
3879,4767
4995,2596
629,1725
1367,1164
3371,3101
4866,61
3508,1496
2481,3038
3949,2557
2230,1822
3566,4783
1747,3966
954,2902
2591,4979
4147,1870
3802,1324
3119,3492
1667,3145
40,1191
1097,1519
4041,4823
4479,3006
2567,1936
4127,1858
1080,1682
3876,1417
3756,3913
4812,779
4378,1594
2506,3360
2396,538
2975,3199
1113,4291
2571,4019
62,332
32,3455
1631,1638
2678,4370
946,2477
4059,2964
1948,348
3047,1226
400,512
3466,1601
1045,1960
816,3849
704,2465
1445,1118
2555,4754
570,1409
1514,861
1325,3658
2388,4878
4687,815
4407,2800
185,1609
1455,367
4339,1679
3106,552
1621,4547
424,3824
4754,4201
3714,4735
2115,4945
3410,2690
2073,2597
3871,1860
615,1200
2063,3858
4001,3640
1340,2916
2485,1042
3,2406
2974,1116
3645,4297
2387,1547
1428,3490
4684,3344
388,1181
2626,2261
4098,2403
4386,3234
2538,4974
1642,4673
3518,3593
334,1514
4221,4241
3354,2863
172,1748
1555,1224
389,3043
3784,1535
1771,980
3779,272
1299,1504
4499,3131
1546,1037
4502,2434
4517,1163
4256,317
2320,4600
835,3582
526,4537
102,4652
3625,3792
26,4248
1229,4367
64,3598
3130,138
4098,4732
745,1681
3559,3630
3480,691
4641,2545
4244,637
1936,1734
4016,4233
4773,2138
4103,2614
3837,2639
4487,1241
4681,3357
2587,4523
3320,2476
4151,3554
2831,3508
3279,2293
3194,4618
3779,254
1159,2908
196,1280
3584,2865
3121,2074
4970,1349
2031,796
1652,1142
1676,686
4182,1425
2678,4014
3835,647
783,3841
293,894
2788,1305
4997,4284
505,4111
2097,586
479,4836
238,1793
391,2177
760,636
4299,288
2852,603
3908,370
2690,3361
3497,3028
4538,1557
4885,2708
1557,1948
629,3559
1559,1262
3135,999
4694,3564
3759,4306
3018,2405
3781,4803
3877,2148
161,3030
2384,1621
1340,3624
2372,3305
4846,2672
4198,969
831,3395
3729,1884
1669,3957
1573,3476
3124,73
3398,3951
25,3000
1326,4230
3336,762
4673,4430
703,3829
1335,1750
3386,3812
4539,3519
1244,4198
2430,3358
1673,2442
2964,2582
475,2030
552,2211
640,2538
4049,4094
3568,4295
1518,142
3685,1358
3229,1356
3173,4398
1603,659
2739,4963
2797,3888
3162,1326
741,4810
1681,3984
1379,4710
2864,3153
3945,1078
3534,2783
2784,740
2720,63
2019,215
1651,1019
790,2612
4475,3360
2206,347
561,3900
4914,4657
3939,2092
4617,3344
724,1912
207,875
156,2420
2651,1375
2787,3562
1446,2107
1825,595
2715,1647
1800,2814
674,2907
3480,2046
947,4481
1785,1528
2794,3670
2880,1478
2405,4548
4369,2979
993,572
1147,2029
1437,2770
3280,4903
103,713
3027,4627
1561,4005
2107,2345
1864,866
4357,498
3486,497
729,3691
4648,4809
2442,3589
1437,1163
4952,2414
4908,1492
2221,2093
94,4548
4160,3175
2927,2175
1450,2874
3596,526
4507,788
475,1579
235,3511
4286,2367
3445,4629
269,3734
2859,1139
523,2647
4911,2771
3558,3393
3133,2328
2070,4530
2574,3964
2364,4755
3278,514
563,936
1671,887
1283,1540
3754,2971
2683,3393
1889,4692
1982,2878
1191,2517
1199,3258
3454,4114
4877,3760
3744,899
924,97
1257,21
2447,301
2624,2742
1413,4133
1465,2436
927,3078
1658,2950
3121,864
941,2858
4453,2548
1643,4735
2730,2405
484,972
1612,1026
4470,1179
3423,4935
986,2681
1140,4003
2416,1206
2314,2803
4826,4616
4233,4922
4839,3474
3976,1517
1906,1279
4756,1710
4190,2684
437,3614
4551,149
2260,2974
3016,3715
2816,2109
4197,3017
307,3561
4497,487
1353,546
1326,2051
347,3862
489,1951
1314,1121
4617,761
4442,3695
1761,3168
1600,4131
3134,368
4179,3956
2211,4493
4438,4067
1597,2479
2009,3386
2538,4266
2320,1009
200,1540
38,1778
3499,2942
2005,1835
263,4019
3368,4296
3032,1427
2049,3158
2717,3534
4908,3751
1744,4688
2764,2005
2226,3017
127,1680
3851,2291
4800,2920
485,4791
97,4111
2682,3644
3710,1735
4353,3764
2840,4026
4524,836
2196,3433
4249,4715
4145,3716
2611,3914
4937,3694
2617,3975
4844,1347
2809,3230
4445,4071
2387,3433
3147,4879
1669,1947
753,4824
390,2728
2796,60
3401,3230
1902,4149
682,324
874,4219
2335,3088
3039,1094
2540,4143
156,4564
459,598
3787,1637
1669,1918
1496,1195
736,4105
4928,2448
4451,888
2190,40
2545,3919
876,4514
2264,4621
3783,3617
2129,807
4875,1765
2137,1099
3075,835
4649,4583
3667,1360
263,393
1403,3991
4058,1422
4117,4014
3190,2678
3437,3617
3692,388
4859,3218
3491,3637
4196,4955
3734,1190
2983,495
4870,2905
78,1761
4386,3461
4004,1195
